strategy,num_decks,s17_h17,penetration,bet_size,card_counting,mean_bankroll,std_dev,CI95,profit_realized,casino_advantage,total_player_win,total_ties,total_computer_win,median,q1,q3,min_bankroll,max_bankroll,bet_mean,bet_median,max_bet,percent5,percent95
basic,2,S17,0.75,running,Wong Halves,10043.48,3572.53,"(9973.45, 10113.5)",50.55,-0.18,438939,92803,491441,10050.0,7825.0,12200.0,-4800.0,29150.0,305.26,100.0,3000,4200.0,15952.50000000001
basic,2,S17,0.75,running,Revere RAPC,9939.95,8349.29,"(9776.29, 10103.61)",49.45,0.11,438970,92615,491331,9900.0,4650.0,15150.0,-28050.0,44750.0,306.41,100.0,3000,-3700.0,23800.0
basic,2,S17,0.75,true,Hi-Lo,10331.35,4118.04,"(10250.63, 10412.07)",53.31,-1.29,438988,92734,491494,10300.0,7750.0,12800.0,-8200.0,28600.0,306.11,100.0,3000,3700.0,17200.0
basic,2,S17,0.75,true,KISS3,10274.37,4110.19,"(10193.8, 10354.93)",51.82,-1.07,438026,92778,491969,10200.0,7750.0,12700.0,-6300.0,33575.0,305.82,100.0,3000,3672.500000000001,17150.0
basic,2,S17,0.75,true,ZEN,10466.85,6006.56,"(10349.11, 10584.59)",52.76,-1.29,440080,92325,490795,10400.0,6750.0,14150.0,-25075.0,41500.0,306.08,100.0,3000,600.0,20305.00000000002
basic,2,S17,0.75,true,Hi-Opt 2,10469.88,5707.32,"(10358.01, 10581.75)",53.22,-1.35,439195,93107,490892,10450.0,6900.0,13950.0,-15050.0,35850.0,306.25,100.0,3000,1200.0,19950.0
basic,2,S17,0.75,true,Wong Halves,10328.62,4292.87,"(10244.47, 10412.76)",52.48,-1.24,438303,92784,491841,10250.0,7700.0,12875.0,-12850.0,38725.0,306.01,100.0,3000,3547.500000000001,17450.0
basic,2,S17,0.75,true,Revere RAPC,10822.99,7636.57,"(10673.31, 10972.68)",54.08,-1.71,439114,92627,491274,10800.0,5950.0,15650.0,-17900.0,47150.0,306.86,100.0,3000,-1677.499999999999,23455.00000000002
basic,2,S17,0.75,true*2,Hi-Lo,10734.8,6288.03,"(10611.54, 10858.05)",53.83,-1.91,439884,92823,490422,10600.0,6700.0,14650.0,-21900.0,44150.0,307.22,100.0,3000,800.0,21250.0
basic,2,S17,0.75,true*2,KISS3,10572.38,6393.29,"(10447.06, 10697.7)",53.12,-1.48,439543,93053,490340,10500.0,6500.0,14600.0,-19200.0,43000.0,307.59,100.0,3000,250.0,21050.0
basic,2,S17,0.75,true*2,ZEN,10695.84,7858.86,"(10541.79, 10849.89)",53.42,-1.39,438974,92879,491179,10700.0,5550.0,15850.0,-20950.0,47050.0,308.52,100.0,3000,-2000.0,23505.00000000002
basic,2,S17,0.75,true*2,Hi-Opt 2,10600.66,7787.14,"(10448.01, 10753.3)",52.68,-1.24,439700,92341,490862,10550.0,5600.0,15350.0,-25350.0,40350.0,309.36,100.0,3000,-1950.0,23750.0
basic,2,S17,0.75,true*2,Wong Halves,10580.13,6403.4,"(10454.62, 10705.65)",52.85,-1.47,438849,92701,491350,10450.0,6550.0,14500.0,-19750.0,41050.0,309.75,100.0,3000,350.0,21300.0
basic,2,S17,0.75,true*2,Revere RAPC,10973.96,9184.08,"(10793.94, 11153.99)",53.87,-1.61,440149,92073,490867,10900.0,5150.0,16900.0,-30600.0,47550.0,311.17,100.0,3000,-4200.0,26000.0
basic,2,S17,0.75,true+2,Hi-Lo,10489.81,5229.39,"(10387.3, 10592.31)",52.97,-1.35,439226,92628,491232,10400.0,7175.0,13700.0,-15450.0,36800.0,311.39,100.0,3000,2075.0,19350.0
basic,2,S17,0.75,true+2,KISS3,10452.49,5162.98,"(10351.28, 10553.69)",53.68,-1.25,439194,92869,491060,10450.0,7200.0,13725.0,-16775.0,32075.0,311.6,100.0,3000,1872.500000000001,19000.0
basic,2,S17,0.75,true+2,ZEN,10596.08,6829.17,"(10462.21, 10729.94)",53.06,-1.31,439802,92622,490589,10550.0,6175.0,14850.0,-16300.0,38450.0,312.27,100.0,3000,-400.0,21800.0
basic,2,S17,0.75,true+2,Hi-Opt 2,10597.73,6556.03,"(10469.22, 10726.24)",53.37,-1.34,439320,92894,491165,10500.0,6462.5,14750.0,-15525.0,36050.0,312.87,100.0,3000,-227.49999999999915,21552.500000000007
basic,2,S17,0.75,true+2,Wong Halves,10505.38,5387.81,"(10399.77, 10610.99)",53.34,-1.37,439449,92517,491111,10425.0,7150.0,13850.0,-15550.0,33450.0,313.1,100.0,3000,1772.500000000001,19500.0
basic,2,S17,0.75,true+2,Revere RAPC,10791.94,8266.1,"(10629.92, 10953.97)",53.55,-1.42,439424,92411,491092,10725.0,5425.0,16050.0,-24750.0,48850.0,314.24,100.0,3000,-2600.0,24500.0
basic,2,S17,0.75,true-2,Hi-Lo,10240.9,3338.6,"(10175.46, 10306.34)",52.45,-1.19,438447,92480,492230,10200.0,8300.0,12100.0,-3500.0,26150.0,313.67,100.0,3000,4850.0,15900.0
basic,2,S17,0.75,true-2,KISS3,10232.7,3310.04,"(10167.82, 10297.58)",51.98,-1.15,438708,93012,491208,10150.0,8300.0,12150.0,-3800.0,28100.0,313.11,100.0,3000,4847.500000000001,15700.0
basic,2,S17,0.75,true-2,ZEN,10434.62,5281.29,"(10331.09, 10538.14)",52.38,-1.44,439441,92770,490743,10300.0,7200.0,13600.0,-12200.0,35700.0,313.02,100.0,3000,2050.0,19100.0
basic,2,S17,0.75,true-2,Hi-Opt 2,10443.72,4982.17,"(10346.07, 10541.38)",53.69,-1.55,439964,92362,490692,10450.0,7400.0,13450.0,-12100.0,36550.0,312.86,100.0,3000,2250.0,18750.0
basic,2,S17,0.75,true-2,Wong Halves,10313.39,3487.56,"(10245.03, 10381.75)",53.28,-1.5,439357,92849,490777,10250.0,8250.0,12300.0,-7250.0,25975.0,312.34,100.0,3000,4750.0,16127.50000000001
basic,2,S17,0.75,true-2,Revere RAPC,10626.35,7163.8,"(10485.93, 10766.77)",53.45,-1.48,438972,92922,490995,10600.0,6150.0,15000.0,-17150.0,42875.0,312.83,100.0,3000,-1200.0,22450.0
basic,2,S17,0.9,running,Hi-Lo,10023.56,3372.51,"(9957.46, 10089.67)",50.39,-0.1,439013,92907,491062,10050.0,7950.0,12100.0,-5650.0,23950.0,312.42,100.0,3000,4450.0,15600.0
basic,2,S17,0.9,running,KISS3,10079.57,3342.85,"(10014.05, 10145.1)",50.2,-0.34,439008,92648,491181,10050.0,8050.0,12100.0,-6000.0,25450.0,312.01,100.0,3000,4700.0,15600.0
basic,2,S17,0.9,running,ZEN,10027.31,5647.69,"(9916.61, 10138.02)",49.4,-0.08,438559,92625,491819,9950.0,6600.0,13550.0,-23150.0,38300.0,312.19,100.0,3000,800.0,19305.00000000002
basic,2,S17,0.9,running,Hi-Opt 2,10134.01,5403.18,"(10028.1, 10239.92)",50.66,-0.39,438570,93249,490946,10100.0,6800.0,13450.0,-15300.0,34400.0,312.29,100.0,3000,1200.0,19050.0
basic,2,S17,0.9,running,Wong Halves,10025.25,3516.6,"(9956.31, 10094.18)",49.4,-0.1,438454,93134,491356,9975.0,7900.0,12150.0,-4650.0,24400.0,311.93,100.0,3000,4247.500000000001,15875.0
basic,2,S17,0.9,running,Revere RAPC,9933.53,8233.45,"(9772.14, 10094.92)",49.09,0.13,438757,92965,491431,9850.0,4650.0,15100.0,-27450.0,45900.0,312.85,100.0,3000,-3650.0,23600.0
basic,2,S17,0.9,true,Hi-Lo,10411.33,4323.95,"(10326.58, 10496.09)",53.75,-1.55,438504,92736,491906,10350.0,7775.0,13000.0,-9900.0,31775.0,312.61,100.0,3000,3397.500000000001,17550.0
basic,2,S17,0.9,true,KISS3,10453.08,4284.81,"(10369.09, 10537.07)",54.34,-1.7,439351,92668,490914,10400.0,7862.5,12975.0,-10075.0,30350.0,312.37,100.0,3000,3450.0,17650.0
basic,2,S17,0.9,true,ZEN,10636.61,6130.98,"(10516.43, 10756.79)",53.74,-1.69,439674,92479,490763,10500.0,6825.0,14450.0,-20900.0,38200.0,312.62,100.0,3000,745.0000000000017,20800.0
basic,2,S17,0.9,true,Hi-Opt 2,10544.83,5837.93,"(10430.4, 10659.26)",53.5,-1.51,438507,92762,491752,10450.0,6900.0,14100.0,-16325.0,35750.0,312.81,100.0,3000,1050.0,20200.0
basic,2,S17,0.9,true,Wong Halves,10439.11,4456.79,"(10351.75, 10526.47)",53.26,-1.6,439302,92409,491233,10350.0,7750.0,13050.0,-7350.0,29925.0,312.6,100.0,3000,3250.0,17975.0
basic,2,S17,0.9,true,Revere RAPC,10839.19,7851.44,"(10685.29, 10993.09)",53.71,-1.7,438570,92491,491949,10700.0,5800.0,15800.0,-24350.0,43950.0,313.37,100.0,3000,-2027.499999999999,23975.0
basic,2,S17,0.9,true*2,Hi-Lo,10679.38,6595.56,"(10550.1, 10808.67)",53.93,-1.7,439143,92734,491047,10600.0,6500.0,14750.0,-18600.0,45800.0,313.72,100.0,3000,-50.0,21650.0
basic,2,S17,0.9,true*2,KISS3,10728.26,6559.51,"(10599.69, 10856.84)",53.87,-1.82,439609,92879,490647,10650.0,6500.0,14750.0,-17650.0,37150.0,314.06,100.0,3000,250.0,21700.0
basic,2,S17,0.9,true*2,ZEN,10812.4,8056.74,"(10654.48, 10970.33)",53.57,-1.58,439737,92557,490942,10750.0,5500.0,15950.0,-25050.0,47150.0,314.9,100.0,3000,-2150.0,24155.00000000002
basic,2,S17,0.9,true*2,Hi-Opt 2,10778.49,7923.84,"(10623.17, 10933.81)",53.59,-1.56,438907,92687,491464,10750.0,5700.0,15750.0,-19700.0,45600.0,315.66,100.0,3000,-2150.0,24000.0
basic,2,S17,0.9,true*2,Wong Halves,10751.43,6608.2,"(10621.89, 10880.96)",53.94,-1.83,439098,92295,491786,10550.0,6650.0,14900.0,-21400.0,44150.0,316.04,100.0,3000,-50.0,21650.0
basic,2,S17,0.9,true*2,Revere RAPC,11089.31,9321.78,"(10906.59, 11272.04)",54.42,-1.77,439125,93360,490467,11000.0,4900.0,17150.0,-23100.0,52000.0,317.3,100.0,3000,-4200.0,26700.0
basic,2,S17,0.9,true+2,Hi-Lo,10441.48,5265.03,"(10338.27, 10544.68)",53.08,-1.2,437584,92615,492793,10400.0,7100.0,13775.0,-14825.0,36200.0,317.48,100.0,3000,1850.0,19125.0
basic,2,S17,0.9,true+2,KISS3,10504.04,5373.3,"(10398.72, 10609.37)",53.59,-1.36,439235,92804,490991,10450.0,7125.0,13800.0,-17450.0,32900.0,317.67,100.0,3000,1772.500000000001,19475.0
basic,2,S17,0.9,true+2,ZEN,10893.54,6860.99,"(10759.06, 11028.03)",54.52,-1.9,440518,92036,490775,10725.0,6575.0,15200.0,-18750.0,41025.0,318.29,100.0,3000,-250.0,22400.0
basic,2,S17,0.9,true+2,Hi-Opt 2,10658.31,6764.6,"(10525.71, 10790.91)",54.15,-1.44,438913,92902,491035,10650.0,6450.0,14925.0,-15550.0,41125.0,318.84,100.0,3000,-477.4999999999992,22000.0
basic,2,S17,0.9,true+2,Wong Halves,10659.02,5553.81,"(10550.15, 10767.88)",54.36,-1.74,439879,92852,490269,10625.0,7150.0,14200.0,-13350.0,35400.0,319.06,100.0,3000,1600.0,19825.0
basic,2,S17,0.9,true+2,Revere RAPC,10938.68,8543.21,"(10771.22, 11106.14)",54.08,-1.65,439287,92346,491325,10850.0,5500.0,16300.0,-30000.0,51900.0,320.07,100.0,3000,-2925.0,25050.0
basic,2,S17,0.9,true-2,Hi-Lo,10317.11,3453.93,"(10249.41, 10384.81)",53.07,-1.51,439478,92844,490953,10250.0,8300.0,12250.0,-6450.0,33250.0,319.58,100.0,3000,4850.0,16050.0
basic,2,S17,0.9,true-2,KISS3,10305.38,3429.14,"(10238.16, 10372.59)",53.15,-1.46,438695,93212,491301,10250.0,8350.0,12250.0,-4900.0,25750.0,319.09,100.0,3000,4700.0,15950.0
basic,2,S17,0.9,true-2,ZEN,10622.48,5399.62,"(10516.64, 10728.32)",54.0,-2.0,439413,92732,490762,10450.0,7350.0,13850.0,-19400.0,40475.0,319.03,100.0,3000,1995.0000000000016,19800.0
basic,2,S17,0.9,true-2,Hi-Opt 2,10464.39,5190.62,"(10362.65, 10566.14)",53.24,-1.55,440051,92461,490804,10400.0,7250.0,13600.0,-13700.0,36175.0,318.92,100.0,3000,2000.0,19350.0
basic,2,S17,0.9,true-2,Wong Halves,10331.37,3560.83,"(10261.57, 10401.17)",53.58,-1.53,439100,92651,491440,10250.0,8250.0,12350.0,-11600.0,27275.0,318.47,100.0,3000,4500.0,16400.0
basic,2,S17,0.9,true-2,Revere RAPC,10717.83,7331.42,"(10574.12, 10861.53)",53.51,-1.63,438232,92922,491957,10600.0,6025.0,15350.0,-31650.0,53100.0,318.93,100.0,3000,-1000.0,23025.0
basic,6,S17,0.25,running,Hi-Lo,9679.14,4342.0,"(9594.03, 9764.25)",47.44,1.15,439388,93432,492086,9750.0,7150.0,12250.0,-16250.0,29700.0,318.74,100.0,3000,2445.000000000002,16700.0
basic,6,S17,0.25,running,KISS3,9676.42,4361.91,"(9590.92, 9761.92)",47.09,1.15,438790,94223,492427,9750.0,7050.0,12350.0,-12050.0,32000.0,318.55,100.0,3000,2350.0,16700.0
basic,6,S17,0.25,running,ZEN,9558.4,6819.3,"(9424.73, 9692.07)",47.13,1.04,439159,94098,491890,9550.0,5350.0,13750.0,-23500.0,37750.0,318.95,100.0,3000,-1804.9999999999984,20855.00000000002
basic,6,S17,0.25,running,Hi-Opt 2,9650.32,6642.62,"(9520.11, 9780.52)",47.66,0.85,439002,94005,492238,9650.0,5550.0,13700.0,-19400.0,42150.0,319.28,100.0,3000,-1254.9999999999982,20550.0
basic,6,S17,0.25,running,Wong Halves,9671.0,4643.84,"(9579.98, 9762.03)",47.18,1.12,438864,93798,492607,9725.0,6950.0,12400.0,-11450.0,30175.0,319.15,100.0,3000,2000.0,17152.500000000007
basic,6,S17,0.25,running,Revere RAPC,9051.82,9232.97,"(8870.83, 9232.8)",45.68,1.62,438426,93932,493056,9050.0,3225.0,15000.0,-32600.0,46750.0,320.19,100.0,3000,-6350.0,24050.0
basic,6,S17,0.25,true,Hi-Lo,9948.22,1293.48,"(9922.87, 9973.57)",47.71,0.43,438773,94227,492610,9950.0,9100.0,10825.0,5150.0,15050.0,319.37,100.0,3000,7800.0,12050.0
basic,6,S17,0.25,true,KISS3,9965.41,1294.73,"(9940.03, 9990.79)",48.34,0.28,439315,93771,491868,9950.0,9100.0,10825.0,4750.0,14975.0,318.55,100.0,3000,7825.0,12100.0
basic,6,S17,0.25,true,ZEN,9958.78,1684.79,"(9925.75, 9991.8)",49.09,0.29,439509,93681,492024,9975.0,8900.0,11025.0,1225.0,18025.0,317.83,100.0,3000,7200.0,12675.0
basic,6,S17,0.25,true,Hi-Opt 2,9954.18,1633.48,"(9922.16, 9986.19)",48.5,0.33,439029,93670,492627,9950.0,8925.0,11000.0,2700.0,16225.0,317.1,100.0,3000,7297.500000000001,12627.50000000001
basic,6,S17,0.25,true,Wong Halves,9966.46,1313.28,"(9940.72, 9992.2)",48.34,0.27,439131,94029,491856,9950.0,9100.0,10850.0,3400.0,15450.0,316.31,100.0,3000,7800.0,12100.0
basic,6,S17,0.25,true,Revere RAPC,9956.23,2621.81,"(9904.83, 10007.62)",49.54,0.23,438718,93978,492431,10000.0,8400.0,11550.0,-10500.0,21775.0,315.8,100.0,3000,5675.0,14150.0
basic,6,S17,0.25,true*2,Hi-Lo,9940.62,1828.09,"(9904.79, 9976.45)",48.42,0.4,438535,93577,493183,9950.0,8800.0,11100.0,-350.0,20650.0,315.13,100.0,3000,7000.0,12900.0
basic,6,S17,0.25,true*2,KISS3,9996.75,1813.12,"(9961.21, 10032.29)",49.8,0.02,439611,94103,491412,10000.0,8850.0,11150.0,1550.0,19200.0,314.46,100.0,3000,7000.0,12900.0
basic,6,S17,0.25,true*2,ZEN,9998.9,2891.08,"(9942.24, 10055.57)",50.33,0.01,439329,93777,491939,10050.0,8300.0,11700.0,-5150.0,25650.0,314.01,100.0,3000,5200.0,14650.0
basic,6,S17,0.25,true*2,Hi-Opt 2,9977.11,2695.0,"(9924.28, 10029.93)",49.75,0.12,439202,93703,492210,10000.0,8350.0,11650.0,-7750.0,24650.0,313.52,100.0,3000,5500.0,14300.0
basic,6,S17,0.25,true*2,Wong Halves,9975.64,1872.1,"(9938.94, 10012.33)",49.21,0.16,439364,93655,491960,10000.0,8800.0,11150.0,1600.0,18800.0,312.88,100.0,3000,6900.0,12950.0
basic,6,S17,0.25,true*2,Revere RAPC,10034.67,4843.4,"(9939.73, 10129.61)",50.66,-0.11,438801,93899,492389,10100.0,7250.0,12850.0,-13300.0,38550.0,312.83,100.0,3000,2000.0,17950.0
basic,6,S17,0.25,true+2,Hi-Lo,9959.53,2535.44,"(9909.83, 10009.23)",49.21,0.17,439844,93325,491960,9975.0,8300.0,11650.0,-725.0,20575.0,312.49,100.0,3000,5800.0,14125.0
basic,6,S17,0.25,true+2,KISS3,9910.02,2603.85,"(9858.98, 9961.06)",49.09,0.39,438584,93574,493014,9950.0,8125.0,11675.0,-425.0,18725.0,312.16,100.0,3000,5675.0,14150.0
basic,6,S17,0.25,true+2,ZEN,9944.24,2966.89,"(9886.08, 10002.4)",49.42,0.22,439305,93795,492407,9975.0,8025.0,11900.0,-1375.0,22475.0,311.91,100.0,3000,5000.0,14825.0
basic,6,S17,0.25,true+2,Hi-Opt 2,9923.97,2950.27,"(9866.14, 9981.8)",49.78,0.31,438852,93804,492434,10000.0,8000.0,11875.0,-1500.0,23000.0,311.64,100.0,3000,4975.0,14625.0
basic,6,S17,0.25,true+2,Wong Halves,9951.96,2568.66,"(9901.61, 10002.31)",48.96,0.21,439536,93422,492573,9950.0,8250.0,11675.0,175.0,21000.0,311.32,100.0,3000,5650.0,14150.0
basic,6,S17,0.25,true+2,Revere RAPC,9920.0,3899.15,"(9843.57, 9996.43)",49.58,0.27,439183,93539,492571,9975.0,7500.0,12375.0,-7925.0,27925.0,311.25,100.0,3000,3475.0,16300.0
basic,6,S17,0.25,true-2,Hi-Lo,9951.91,1164.26,"(9929.08, 9974.73)",46.79,0.42,439020,94077,492414,9950.0,9150.0,10750.0,4800.0,14550.0,310.49,100.0,3000,8100.0,11900.0
basic,6,S17,0.25,true-2,KISS3,9971.4,1174.53,"(9948.38, 9994.42)",48.3,0.25,439970,93733,491641,9950.0,9200.0,10750.0,5600.0,14650.0,309.74,100.0,3000,8050.0,11950.0
basic,6,S17,0.25,true-2,ZEN,9955.37,1255.8,"(9930.75, 9979.98)",47.84,0.38,439044,93706,492563,9950.0,9150.0,10800.0,4475.0,15050.0,309.01,100.0,3000,7850.0,12000.0
basic,6,S17,0.25,true-2,Hi-Opt 2,9952.36,1228.86,"(9928.27, 9976.45)",47.54,0.41,438887,93880,492399,9950.0,9112.5,10800.0,5150.0,14600.0,308.28,100.0,3000,7950.0,12000.0
basic,6,S17,0.25,true-2,Wong Halves,9941.07,1161.12,"(9918.31, 9963.83)",46.85,0.52,438628,93624,493032,9950.0,9150.0,10750.0,5550.0,14300.0,307.54,100.0,3000,8045.000000000002,11850.0
basic,6,S17,0.25,true-2,Revere RAPC,9902.62,1818.14,"(9866.98, 9938.26)",47.58,0.68,437373,93880,493783,9925.0,8800.0,11000.0,400.0,22400.0,306.92,100.0,3000,6950.0,12825.0
basic,6,S17,0.5,running,Hi-Lo,9758.47,5207.87,"(9656.38, 9860.55)",47.54,0.73,438567,93432,493170,9800.0,6950.0,12600.0,-25800.0,35800.0,306.97,100.0,3000,1050.0,18350.0
basic,6,S17,0.5,running,KISS3,9796.76,5281.21,"(9693.24, 9900.28)",47.96,0.61,438803,93642,492820,9850.0,6950.0,12750.0,-21650.0,40600.0,307.03,100.0,3000,1000.0,18350.0
basic,6,S17,0.5,running,ZEN,9772.22,7740.73,"(9620.49, 9923.95)",49.28,0.47,439575,93651,491706,9900.0,5350.0,14250.0,-30900.0,50200.0,307.63,100.0,3000,-3250.0,22300.0
basic,6,S17,0.5,running,Hi-Opt 2,9650.62,7430.96,"(9504.96, 9796.27)",48.2,0.75,438600,93630,492980,9750.0,5350.0,13900.0,-26500.0,44050.0,308.18,100.0,3000,-2600.0,21800.0
basic,6,S17,0.5,running,Wong Halves,9840.15,5375.89,"(9734.77, 9945.53)",48.86,0.47,440710,93255,491226,9900.0,6925.0,12775.0,-18800.0,37700.0,308.26,100.0,3000,825.0,18750.0
basic,6,S17,0.5,running,Revere RAPC,9461.39,9732.89,"(9270.61, 9652.17)",48.02,0.85,439695,93439,492016,9550.0,3450.0,15500.0,-32750.0,51750.0,309.4,100.0,3000,-6900.0,25455.00000000002
basic,6,S17,0.5,true,Hi-Lo,9980.6,1615.48,"(9948.93, 10012.26)",48.86,0.14,439199,93578,492611,9975.0,8950.0,11000.0,300.0,17825.0,308.76,100.0,3000,7400.0,12602.50000000001
basic,6,S17,0.5,true,KISS3,9978.82,1558.41,"(9948.27, 10009.37)",48.79,0.15,439574,93907,492033,9975.0,9000.0,10975.0,2650.0,17350.0,308.13,100.0,3000,7472.500000000001,12475.0
basic,6,S17,0.5,true,ZEN,10010.06,2436.46,"(9962.3, 10057.81)",50.38,-0.06,439367,93739,491986,10050.0,8625.0,11425.0,-3275.0,26375.0,307.65,100.0,3000,6050.0,13850.0
basic,6,S17,0.5,true,Hi-Opt 2,9973.56,2276.96,"(9928.93, 10018.19)",49.2,0.15,438477,93597,493353,10000.0,8650.0,11300.0,-3050.0,23050.0,307.15,100.0,3000,6375.0,13625.0
basic,6,S17,0.5,true,Wong Halves,10004.69,1631.72,"(9972.7, 10036.67)",50.05,-0.03,439992,93669,491428,10025.0,8975.0,11025.0,2650.0,17625.0,306.54,100.0,3000,7350.0,12650.0
basic,6,S17,0.5,true,Revere RAPC,10110.33,3978.19,"(10032.35, 10188.31)",51.22,-0.43,439355,93655,492257,10100.0,8000.0,12150.0,-13400.0,34200.0,306.35,100.0,3000,3750.0,16700.0
basic,6,S17,0.5,true*2,Hi-Lo,9974.11,2654.88,"(9922.07, 10026.15)",49.1,0.14,438527,93362,493316,9950.0,8500.0,11450.0,-5200.0,25400.0,305.92,100.0,3000,5700.0,14200.0
basic,6,S17,0.5,true*2,KISS3,9987.4,2669.29,"(9935.08, 10039.73)",49.52,0.07,438615,93877,492617,10000.0,8500.0,11450.0,-7200.0,28050.0,305.5,100.0,3000,5750.0,14300.0
basic,6,S17,0.5,true*2,ZEN,10052.85,4360.61,"(9967.38, 10138.33)",50.66,-0.19,439162,93881,492260,10050.0,7750.0,12350.0,-13800.0,37000.0,305.38,100.0,3000,2750.0,17100.0
basic,6,S17,0.5,true*2,Hi-Opt 2,10020.18,4091.3,"(9939.99, 10100.38)",50.87,-0.08,439456,93520,492181,10100.0,7900.0,12250.0,-11300.0,29350.0,305.22,100.0,3000,3200.0,16650.0
basic,6,S17,0.5,true*2,Wong Halves,10058.69,2736.81,"(10005.04, 10112.33)",50.32,-0.3,440491,93108,491837,10050.0,8500.0,11600.0,-10600.0,23550.0,304.82,100.0,3000,5650.0,14455.000000000018
basic,6,S17,0.5,true*2,Revere RAPC,10190.63,6502.37,"(10063.17, 10318.09)",51.71,-0.46,439359,93313,492809,10250.0,6500.0,13800.0,-23950.0,39650.0,305.16,100.0,3000,-650.0,20950.0
basic,6,S17,0.5,true+2,Hi-Lo,9941.51,2897.75,"(9884.71, 9998.31)",49.49,0.24,438687,93311,493218,9975.0,8125.0,11800.0,-3375.0,21125.0,304.94,100.0,3000,4950.0,14602.50000000001
basic,6,S17,0.5,true+2,KISS3,10012.32,2922.56,"(9955.04, 10069.61)",50.18,-0.05,439519,93337,492486,10025.0,8175.0,11875.0,-4300.0,22600.0,304.73,100.0,3000,5175.0,14825.0
basic,6,S17,0.5,true+2,ZEN,10021.79,3694.81,"(9949.37, 10094.22)",50.09,-0.08,439079,93297,492814,10025.0,7775.0,12300.0,-9625.0,25975.0,304.65,100.0,3000,3872.500000000001,16125.0
basic,6,S17,0.5,true+2,Hi-Opt 2,9970.87,3612.0,"(9900.07, 10041.67)",49.95,0.1,438796,93686,492895,10000.0,7750.0,12200.0,-11300.0,30025.0,304.56,100.0,3000,3900.0,15777.50000000001
basic,6,S17,0.5,true+2,Wong Halves,10029.22,2947.59,"(9971.45, 10087.0)",50.84,-0.12,440142,93787,491555,10050.0,8175.0,11925.0,-3400.0,25825.0,304.35,100.0,3000,5150.0,14800.0
basic,6,S17,0.5,true+2,Revere RAPC,10194.43,5144.54,"(10093.59, 10295.27)",51.86,-0.53,440070,93699,491277,10200.0,7225.0,13125.0,-19150.0,34800.0,304.54,100.0,3000,1875.0,18550.0
basic,6,S17,0.5,true-2,Hi-Lo,9957.32,1232.88,"(9933.16, 9981.49)",47.21,0.36,439031,93504,492725,9950.0,9150.0,10750.0,4400.0,15350.0,303.89,100.0,3000,7950.0,11977.50000000001
basic,6,S17,0.5,true-2,KISS3,9957.86,1235.16,"(9933.65, 9982.07)",47.78,0.36,438716,93699,492804,9950.0,9150.0,10800.0,3700.0,15425.0,303.24,100.0,3000,7947.500000000001,12000.0
basic,6,S17,0.5,true-2,ZEN,9980.22,1719.11,"(9946.53, 10013.92)",48.19,0.14,438984,93530,492561,9950.0,8950.0,10950.0,-1350.0,21200.0,302.67,100.0,3000,7272.500000000001,12700.0
basic,6,S17,0.5,true-2,Hi-Opt 2,9939.24,1598.06,"(9907.92, 9970.57)",47.83,0.46,438484,93678,493000,9950.0,8950.0,10900.0,-1650.0,19750.0,302.09,100.0,3000,7400.0,12450.0
basic,6,S17,0.5,true-2,Wong Halves,9962.66,1237.76,"(9938.4, 9986.92)",48.18,0.32,439107,93956,492059,9950.0,9150.0,10800.0,4850.0,15250.0,301.46,100.0,3000,7950.0,11950.0
basic,6,S17,0.5,true-2,Revere RAPC,10034.23,3116.37,"(9973.15, 10095.32)",50.57,-0.17,439534,93924,491900,10050.0,8500.0,11600.0,-8850.0,29575.0,301.09,100.0,3000,5000.0,15000.0
basic,6,S17,0.75,running,Hi-Lo,9856.62,5460.69,"(9749.58, 9963.66)",49.48,0.42,438973,93573,492594,10000.0,7050.0,12700.0,-19500.0,39800.0,301.21,100.0,3000,750.0,18500.0
basic,6,S17,0.75,running,KISS3,9841.57,5378.23,"(9736.15, 9946.99)",48.12,0.46,438101,93930,493173,9850.0,7100.0,12700.0,-21150.0,43150.0,301.32,100.0,3000,850.0,18450.0
basic,6,S17,0.75,running,ZEN,9717.59,7860.55,"(9563.51, 9871.67)",48.43,0.56,439000,93972,492264,9750.0,5450.0,14050.0,-33700.0,54950.0,301.95,100.0,3000,-3250.0,22805.00000000002
basic,6,S17,0.75,running,Hi-Opt 2,9843.79,7529.21,"(9696.2, 9991.37)",49.4,0.32,439405,93189,492455,9950.0,5650.0,13950.0,-26550.0,51700.0,302.52,100.0,3000,-2650.0,22300.0
basic,6,S17,0.75,running,Wong Halves,9975.35,5534.38,"(9866.87, 10083.84)",49.69,0.07,439666,93274,492358,10000.0,7050.0,12875.0,-19475.0,39475.0,302.67,100.0,3000,922.5000000000008,19000.0
basic,6,S17,0.75,running,Revere RAPC,9550.84,9904.86,"(9356.69, 9744.99)",48.21,0.69,438833,93251,493059,9750.0,3800.0,15300.0,-37600.0,50400.0,303.77,100.0,3000,-7050.0,25850.0
basic,6,S17,0.75,true,Hi-Lo,10022.79,1992.27,"(9983.74, 10061.84)",49.27,-0.15,439355,93668,492327,10000.0,8875.0,11150.0,-2075.0,23750.0,303.27,100.0,3000,6925.0,13250.0
basic,6,S17,0.75,true,KISS3,9987.39,2031.26,"(9947.58, 10027.21)",49.17,0.08,439201,93622,492224,9975.0,8850.0,11150.0,-2625.0,27925.0,302.79,100.0,3000,6750.0,13200.0
